MUNICIPIO,Ano,Codigo,Area,Nome,BACIA
Anguera,2010,2901502,2.096521,Outras Áreas não Vegetadas,Baixo
Antônio Cardoso,2010,2901700,0.611168,Outras Áreas não Vegetadas,Baixo
Barrocas,2010,2903276,1.40081,Outras Áreas não Vegetadas,Baixo
Cachoeira,2010,2904902,1.308568,Outras Áreas não Vegetadas,Baixo
Candeal,2010,2906402,74.442737,Outras Áreas não Vegetadas,Baixo
Conceição do Coité,2010,2908408,30.468476,Outras Áreas não Vegetadas,Baixo
Feira de Santana,2010,2910800,11.642877,Outras Áreas não Vegetadas,Baixo
Ichu,2010,2913309,0.700027,Outras Áreas não Vegetadas,Baixo
Ipecaetá,2010,2913804,3.377349,Outras Áreas não Vegetadas,Baixo
Ipirá,2010,2914000,2570.252684,Outras Áreas não Vegetadas,Baixo
Itatim,2010,2916856,134.578561,Outras Áreas não Vegetadas,Baixo
Maragogipe,2010,2920601,1.13289,Outras Áreas não Vegetadas,Baixo
Muritiba,2010,2922300,1.308465,Outras Áreas não Vegetadas,Baixo
Pé de Serra,2010,2924058,664.677921,Outras Áreas não Vegetadas,Baixo
Rafael Jambeiro,2010,2925956,125.584351,Outras Áreas não Vegetadas,Baixo
Riachão do Jacuípe,2010,2926301,393.56712,Outras Áreas não Vegetadas,Baixo
Santa Bárbara,2010,2927507,4.899638,Outras Áreas não Vegetadas,Baixo
Santa Terezinha,2010,2928505,15.263089,Outras Áreas não Vegetadas,Baixo
Santo Estêvão,2010,2928802,1.396408,Outras Áreas não Vegetadas,Baixo
São Gonçalo dos Campos,2010,2929305,1.309688,Outras Áreas não Vegetadas,Baixo
Sapeaçu,2010,2929602,0.807627,Outras Áreas não Vegetadas,Baixo
Serra Preta,2010,2930402,430.608778,Outras Áreas não Vegetadas,Baixo
Serrinha,2010,2930501,4.725307,Outras Áreas não Vegetadas,Baixo
Tanquinho,2010,2931103,4.371725,Outras Áreas não Vegetadas,Baixo
Anguera,2022,2901502,1.629019,Outras Áreas não Vegetadas,Baixo
Antônio Cardoso,2022,2901700,1.30957,Outras Áreas não Vegetadas,Baixo
Cabaceiras do Paraguaçu,2022,2904852,1.308549,Outras Áreas não Vegetadas,Baixo
Cachoeira,2022,2904902,1.159059,Outras Áreas não Vegetadas,Baixo
Candeal,2022,2906402,15.828438,Outras Áreas não Vegetadas,Baixo
Conceição do Coité,2022,2908408,10.507438,Outras Áreas não Vegetadas,Baixo
Cruz das Almas,2022,2909802,1.133718,Outras Áreas não Vegetadas,Baixo
Feira de Santana,2022,2910800,34.046639,Outras Áreas não Vegetadas,Baixo
Governador Mangabeira,2022,2911600,8.261705,Outras Áreas não Vegetadas,Baixo
Ichu,2022,2913309,0.175069,Outras Áreas não Vegetadas,Baixo
Ipecaetá,2022,2913804,0.43648,Outras Áreas não Vegetadas,Baixo
Ipirá,2022,2914000,343.58038,Outras Áreas não Vegetadas,Baixo
Itatim,2022,2916856,122.070324,Outras Áreas não Vegetadas,Baixo
Maragogipe,2022,2920601,2.788551,Outras Áreas não Vegetadas,Baixo
Muritiba,2022,2922300,2.006303,Outras Áreas não Vegetadas,Baixo
Pé de Serra,2022,2924058,51.437497,Outras Áreas não Vegetadas,Baixo
Rafael Jambeiro,2022,2925956,115.201869,Outras Áreas não Vegetadas,Baixo
Riachão do Jacuípe,2022,2926301,56.17931,Outras Áreas não Vegetadas,Baixo
Santa Bárbara,2022,2927507,3.297942,Outras Áreas não Vegetadas,Baixo
Santa Terezinha,2022,2928505,15.91908,Outras Áreas não Vegetadas,Baixo
Santo Estêvão,2022,2928802,5.14895,Outras Áreas não Vegetadas,Baixo
Sapeaçu,2022,2929602,1.436631,Outras Áreas não Vegetadas,Baixo
Saubara,2022,2929750,0.087154,Outras Áreas não Vegetadas,Baixo
Serra Preta,2022,2930402,93.809661,Outras Áreas não Vegetadas,Baixo
Serrinha,2022,2930501,2.013113,Outras Áreas não Vegetadas,Baixo
Tanquinho,2022,2931103,2.753991,Outras Áreas não Vegetadas,Baixo
Baixa Grande,2000,2902609,9.095766,Outras Áreas não Vegetadas,Médio
Boa Vista do Tupim,2000,2903805,281.86322,Outras Áreas não Vegetadas,Médio
Bonito,2000,2904050,359.163308,Outras Áreas não Vegetadas,Médio
Capela do Alto Alegre,2000,2906857,8.407023,Outras Áreas não Vegetadas,Médio
Gavião,2000,2911253,10.681645,Outras Áreas não Vegetadas,Médio
Iaçu,2000,2911907,691.142166,Outras Áreas não Vegetadas,Médio
Ibiquera,2000,2912608,29.858894,Outras Áreas não Vegetadas,Médio
Itaberaba,2000,2914703,183.059287,Outras Áreas não Vegetadas,Médio
Lajedinho,2000,2919009,33.869545,Outras Áreas não Vegetadas,Médio
Macajuba,2000,2919603,17.135859,Outras Áreas não Vegetadas,Médio
Mairi,2000,2920106,5.866019,Outras Áreas não Vegetadas,Médio
Maracás,2000,2920502,1116.999322,Outras Áreas não Vegetadas,Médio
Marcionílio Souza,2000,2920809,97.096442,Outras Áreas não Vegetadas,Médio
Miguel Calmon,2000,2921203,20.130392,Outras Áreas não Vegetadas,Médio
Milagres,2000,2921302,102.683533,Outras Áreas não Vegetadas,Médio
Morro do Chapéu,2000,2921708,4520.613752,Outras Áreas não Vegetadas,Médio
Mundo Novo,2000,2922102,120.643038,Outras Áreas não Vegetadas,Médio
Nova Fátima,2000,2922730,27.755364,Outras Áreas não Vegetadas,Médio
Nova Itarana,2000,2922805,0.348519,Outras Áreas não Vegetadas,Médio
Pintadas,2000,2924652,7.610579,Outras Áreas não Vegetadas,Médio
Piritiba,2000,2924801,40.310534,Outras Áreas não Vegetadas,Médio
Planaltino,2000,2924900,873.026186,Outras Áreas não Vegetadas,Médio
Quixabeira,2000,2925931,0.350421,Outras Áreas não Vegetadas,Médio
Retirolândia,2000,2926103,5.254498,Outras Áreas não Vegetadas,Médio
Ruy Barbosa,2000,2927200,270.705421,Outras Áreas não Vegetadas,Médio
Santaluz,2000,2928000,22.25928,Outras Áreas não Vegetadas,Médio
São Domingos,2000,2928950,48.885353,Outras Áreas não Vegetadas,Médio
São José do Jacuípe,2000,2929370,61.061819,Outras Áreas não Vegetadas,Médio
Tapiramutá,2000,2931301,78.975286,Outras Áreas não Vegetadas,Médio
Utinga,2000,2932804,123.041448,Outras Áreas não Vegetadas,Médio
Valente,2000,2933000,9.200552,Outras Áreas não Vegetadas,Médio
Várzea da Roça,2000,2933059,23.123283,Outras Áreas não Vegetadas,Médio
Várzea do Poço,2000,2933109,4.90542,Outras Áreas não Vegetadas,Médio
Wagner,2000,2933406,39.592046,Outras Áreas não Vegetadas,Médio
Baixa Grande,2010,2902609,16.615104,Outras Áreas não Vegetadas,Médio
Boa Vista do Tupim,2010,2903805,67.280338,Outras Áreas não Vegetadas,Médio
Bonito,2010,2904050,162.023813,Outras Áreas não Vegetadas,Médio
Capela do Alto Alegre,2010,2906857,167.652329,Outras Áreas não Vegetadas,Médio
Capim Grosso,2010,2906873,1.226724,Outras Áreas não Vegetadas,Médio
Gavião,2010,2911253,294.210794,Outras Áreas não Vegetadas,Médio
Iaçu,2010,2911907,299.610031,Outras Áreas não Vegetadas,Médio
Ibiquera,2010,2912608,2.101062,Outras Áreas não Vegetadas,Médio
Itaberaba,2010,2914703,51.484658,Outras Áreas não Vegetadas,Médio
Lajedinho,2010,2919009,27.619995,Outras Áreas não Vegetadas,Médio
Macajuba,2010,2919603,14.247047,Outras Áreas não Vegetadas,Médio
Mairi,2010,2920106,10.415583,Outras Áreas não Vegetadas,Médio
Maracás,2010,2920502,297.200248,Outras Áreas não Vegetadas,Médio
Marcionílio Souza,2010,2920809,39.149296,Outras Áreas não Vegetadas,Médio
Miguel Calmon,2010,2921203,6.133939,Outras Áreas não Vegetadas,Médio
Milagres,2010,2921302,42.553222,Outras Áreas não Vegetadas,Médio
Morro do Chapéu,2010,2921708,3688.525659,Outras Áreas não Vegetadas,Médio
Mundo Novo,2010,2922102,23.631789,Outras Áreas não Vegetadas,Médio
Nova Fátima,2010,2922730,326.058792,Outras Áreas não Vegetadas,Médio
Pintadas,2010,2924652,362.974401,Outras Áreas não Vegetadas,Médio
Piritiba,2010,2924801,16.904008,Outras Áreas não Vegetadas,Médio
Planaltino,2010,2924900,350.815454,Outras Áreas não Vegetadas,Médio
Retirolândia,2010,2926103,63.055702,Outras Áreas não Vegetadas,Médio
Ruy Barbosa,2010,2927200,105.497716,Outras Áreas não Vegetadas,Médio
Santaluz,2010,2928000,227.007055,Outras Áreas não Vegetadas,Médio
São Domingos,2010,2928950,184.575866,Outras Áreas não Vegetadas,Médio
São José do Jacuípe,2010,2929370,334.702912,Outras Áreas não Vegetadas,Médio
Tapiramutá,2010,2931301,5.427489,Outras Áreas não Vegetadas,Médio
Utinga,2010,2932804,232.64963,Outras Áreas não Vegetadas,Médio
Valente,2010,2933000,16.121343,Outras Áreas não Vegetadas,Médio
Várzea da Roça,2010,2933059,31.08758,Outras Áreas não Vegetadas,Médio
Wagner,2010,2933406,36.042834,Outras Áreas não Vegetadas,Médio
Baixa Grande,2022,2902609,11.978669,Outras Áreas não Vegetadas,Médio
Boa Vista do Tupim,2022,2903805,62.337121,Outras Áreas não Vegetadas,Médio
Bonito,2022,2904050,150.238197,Outras Áreas não Vegetadas,Médio
Capela do Alto Alegre,2022,2906857,50.484579,Outras Áreas não Vegetadas,Médio
Gavião,2022,2911253,109.313514,Outras Áreas não Vegetadas,Médio
Iaçu,2022,2911907,573.863386,Outras Áreas não Vegetadas,Médio
Ibiquera,2022,2912608,1.746384,Outras Áreas não Vegetadas,Médio
Itaberaba,2022,2914703,70.697797,Outras Áreas não Vegetadas,Médio
Lajedinho,2022,2919009,69.405699,Outras Áreas não Vegetadas,Médio
Macajuba,2022,2919603,12.761518,Outras Áreas não Vegetadas,Médio
Mairi,2022,2920106,2.363521,Outras Áreas não Vegetadas,Médio
Maracás,2022,2920502,131.838117,Outras Áreas não Vegetadas,Médio
Marcionílio Souza,2022,2920809,14.551643,Outras Áreas não Vegetadas,Médio
Miguel Calmon,2022,2921203,0.087604,Outras Áreas não Vegetadas,Médio
Milagres,2022,2921302,64.788145,Outras Áreas não Vegetadas,Médio
Morro do Chapéu,2022,2921708,2014.556231,Outras Áreas não Vegetadas,Médio
Mundo Novo,2022,2922102,3.761005,Outras Áreas não Vegetadas,Médio
Nova Fátima,2022,2922730,25.565984,Outras Áreas não Vegetadas,Médio
Nova Itarana,2022,2922805,8.820002,Outras Áreas não Vegetadas,Médio
Pintadas,2022,2924652,83.467939,Outras Áreas não Vegetadas,Médio
Piritiba,2022,2924801,2.014309,Outras Áreas não Vegetadas,Médio
Planaltino,2022,2924900,136.883048,Outras Áreas não Vegetadas,Médio
Retirolândia,2022,2926103,1.926563,Outras Áreas não Vegetadas,Médio
Ruy Barbosa,2022,2927200,55.67216,Outras Áreas não Vegetadas,Médio
Santaluz,2022,2928000,15.305709,Outras Áreas não Vegetadas,Médio
São Domingos,2022,2928950,30.754081,Outras Áreas não Vegetadas,Médio
São José do Jacuípe,2022,2929370,112.693494,Outras Áreas não Vegetadas,Médio
Tapiramutá,2022,2931301,1.151583,Outras Áreas não Vegetadas,Médio
Utinga,2022,2932804,81.096119,Outras Áreas não Vegetadas,Médio
Valente,2022,2933000,1.051481,Outras Áreas não Vegetadas,Médio
Várzea da Roça,2022,2933059,22.435143,Outras Áreas não Vegetadas,Médio
Várzea do Poço,2022,2933109,0.175202,Outras Áreas não Vegetadas,Médio
Wagner,2022,2933406,54.768152,Outras Áreas não Vegetadas,Médio
Maragogipe,2000,2920601,41.907371,Outras Formações não Florestais,Baixo
Maragogipe,2010,2920601,26.486314,Outras Formações não Florestais,Baixo
Maragogipe,2022,2920601,21.433528,Outras Formações não Florestais,Baixo
Boninal,2000,2904001,1.353996,Outras Lavouras Perenes,Alto
Ibicoara,2000,2912202,37.379421,Outras Lavouras Perenes,Alto
Mucugê,2000,2921906,1688.658517,Outras Lavouras Perenes,Alto
Boninal,2010,2904001,1.696528,Outras Lavouras Perenes,Alto
Ibicoara,2010,2912202,143.944829,Outras Lavouras Perenes,Alto
Mucugê,2010,2921906,2643.355288,Outras Lavouras Perenes,Alto
Palmeiras,2010,2923506,0.165412,Outras Lavouras Perenes,Alto
Barra da Estiva,2022,2902807,0.049554,Outras Lavouras Perenes,Alto
Boninal,2022,2904001,0.85378,Outras Lavouras Perenes,Alto
Ibicoara,2022,2912202,685.406822,Outras Lavouras Perenes,Alto
Mucugê,2022,2921906,4341.87676,Outras Lavouras Perenes,Alto
Ibicoara,2000,2912202,26.489046,Outras Lavouras Temporárias,Alto
Mucugê,2000,2921906,3202.902498,Outras Lavouras Temporárias,Alto
Ibicoara,2010,2912202,2008.555874,Outras Lavouras Temporárias,Alto
Iraquara,2010,2914406,0.699822,Outras Lavouras Temporárias,Alto
Itaetê,2010,2915007,0.959635,Outras Lavouras Temporárias,Alto
Mucugê,2010,2921906,13144.290821,Outras Lavouras Temporárias,Alto
Mulungu do Morro,2010,2922052,7.096315,Outras Lavouras Temporárias,Alto
Nova Redenção,2010,2922854,10.035215,Outras Lavouras Temporárias,Alto
Palmeiras,2010,2923506,32.886782,Outras Lavouras Temporárias,Alto
Souto Soares,2010,2930808,1.401606,Outras Lavouras Temporárias,Alto
Andaraí,2022,2901304,6.464434,Outras Lavouras Temporárias,Alto
Barra da Estiva,2022,2902807,0.870674,Outras Lavouras Temporárias,Alto
Boninal,2022,2904001,13.802303,Outras Lavouras Temporárias,Alto
Ibicoara,2022,2912202,5878.790211,Outras Lavouras Temporárias,Alto
Iraquara,2022,2914406,41.30089,Outras Lavouras Temporárias,Alto
Itaetê,2022,2915007,54.5078,Outras Lavouras Temporárias,Alto
Lençóis,2022,2919306,15.661477,Outras Lavouras Temporárias,Alto
Mucugê,2022,2921906,23258.878042,Outras Lavouras Temporárias,Alto
Mulungu do Morro,2022,2922052,0.328165,Outras Lavouras Temporárias,Alto
Nova Redenção,2022,2922854,109.165396,Outras Lavouras Temporárias,Alto
Palmeiras,2022,2923506,97.700105,Outras Lavouras Temporárias,Alto
Piatã,2022,2924306,4.716714,Outras Lavouras Temporárias,Alto
Seabra,2022,2929909,15.125874,Outras Lavouras Temporárias,Alto
Barrocas,2022,2903276,1.663756,Outras Lavouras Temporárias,Baixo
Candeal,2022,2906402,1.224052,Outras Lavouras Temporárias,Baixo
Conceição do Coité,2022,2908408,22.412296,Outras Lavouras Temporárias,Baixo
Maragogipe,2022,2920601,2.440686,Outras Lavouras Temporárias,Baixo
Serrinha,2022,2930501,40.788036,Outras Lavouras Temporárias,Baixo
Itaberaba,2010,2914703,4.889655,Outras Lavouras Temporárias,Médio
Morro do Chapéu,2010,2921708,19.642879,Outras Lavouras Temporárias,Médio
Piritiba,2010,2924801,0.701073,Outras Lavouras Temporárias,Médio
Boa Vista do Tupim,2022,2903805,15.780108,Outras Lavouras Temporárias,Médio
Bonito,2022,2904050,1.137936,Outras Lavouras Temporárias,Médio
Iaçu,2022,2911907,29.031648,Outras Lavouras Temporárias,Médio
Ibiquera,2022,2912608,0.698627,Outras Lavouras Temporárias,Médio
Itaberaba,2022,2914703,169.019871,Outras Lavouras Temporárias,Médio
Lajedinho,2022,2919009,9.263692,Outras Lavouras Temporárias,Médio
Maracás,2022,2920502,3.046474,Outras Lavouras Temporárias,Médio
Marcionílio Souza,2022,2920809,12.806634,Outras Lavouras Temporárias,Médio
Morro do Chapéu,2022,2921708,6.576098,Outras Lavouras Temporárias,Médio
Planaltino,2022,2924900,3.309475,Outras Lavouras Temporárias,Médio
Tapiramutá,2022,2931301,18.121404,Outras Lavouras Temporárias,Médio
Várzea da Roça,2022,2933059,1.927245,Outras Lavouras Temporárias,Médio
Wagner,2022,2933406,11.106355,Outras Lavouras Temporárias,Médio
Andaraí,2000,2901304,45929.246627,Pastagem,Alto
Barra da Estiva,2000,2902807,3817.264757,Pastagem,Alto
Barro Alto,2000,2903235,199.634231,Pastagem,Alto
Boninal,2000,2904001,24163.605777,Pastagem,Alto
Ibicoara,2000,2912202,9932.659623,Pastagem,Alto
Ibitiara,2000,2913002,213.519537,Pastagem,Alto
Iramaia,2000,2914307,10362.812025,Pastagem,Alto
Iraquara,2000,2914406,37161.87806,Pastagem,Alto
Itaetê,2000,2915007,43975.873461,Pastagem,Alto
Lençóis,2000,2919306,9995.126717,Pastagem,Alto
Mucugê,2000,2921906,23652.60577,Pastagem,Alto
Mulungu do Morro,2000,2922052,5368.665912,Pastagem,Alto
Nova Redenção,2000,2922854,30850.044255,Pastagem,Alto
Novo Horizonte,2000,2923035,0.340943,Pastagem,Alto
Palmeiras,2000,2923506,12928.471144,Pastagem,Alto
Piatã,2000,2924306,8714.893371,Pastagem,Alto
Seabra,2000,2929909,44241.935419,Pastagem,Alto
Souto Soares,2000,2930808,8526.895835,Pastagem,Alto
Andaraí,2010,2901304,52357.393582,Pastagem,Alto
Barra da Estiva,2010,2902807,3503.780638,Pastagem,Alto
Barro Alto,2010,2903235,146.225149,Pastagem,Alto
Boninal,2010,2904001,22771.28509,Pastagem,Alto
Ibicoara,2010,2912202,8876.398368,Pastagem,Alto
Ibitiara,2010,2913002,536.389573,Pastagem,Alto
Iramaia,2010,2914307,12481.499909,Pastagem,Alto
Iraquara,2010,2914406,34006.951373,Pastagem,Alto
Itaetê,2010,2915007,47367.7264,Pastagem,Alto
Lençóis,2010,2919306,9924.689862,Pastagem,Alto
Mucugê,2010,2921906,13767.494052,Pastagem,Alto
Mulungu do Morro,2010,2922052,5656.374089,Pastagem,Alto
Nova Redenção,2010,2922854,37454.208234,Pastagem,Alto
Novo Horizonte,2010,2923035,7.948925,Pastagem,Alto
Palmeiras,2010,2923506,10785.494305,Pastagem,Alto
Piatã,2010,2924306,6477.532819,Pastagem,Alto
Seabra,2010,2929909,45408.491955,Pastagem,Alto
Souto Soares,2010,2930808,7416.695347,Pastagem,Alto
Andaraí,2022,2901304,52863.618814,Pastagem,Alto
Barra da Estiva,2022,2902807,2947.54276,Pastagem,Alto
Barro Alto,2022,2903235,51.896265,Pastagem,Alto
Boninal,2022,2904001,29361.514064,Pastagem,Alto
Ibicoara,2022,2912202,7170.387106,Pastagem,Alto
Ibitiara,2022,2913002,547.335011,Pastagem,Alto
Iramaia,2022,2914307,12536.695527,Pastagem,Alto
Iraquara,2022,2914406,40407.320328,Pastagem,Alto
Itaetê,2022,2915007,47929.930157,Pastagem,Alto
Lençóis,2022,2919306,6232.358498,Pastagem,Alto
Mucugê,2022,2921906,16891.807589,Pastagem,Alto
Mulungu do Morro,2022,2922052,7843.777924,Pastagem,Alto
Nova Redenção,2022,2922854,38452.649235,Pastagem,Alto
Novo Horizonte,2022,2923035,18.579846,Pastagem,Alto
Palmeiras,2022,2923506,12036.06728,Pastagem,Alto
Piatã,2022,2924306,7772.521603,Pastagem,Alto
Seabra,2022,2929909,54261.304716,Pastagem,Alto
Souto Soares,2022,2930808,6852.43303,Pastagem,Alto
Anguera,2000,2901502,14760.479933,Pastagem,Baixo
Antônio Cardoso,2000,2901700,23394.931047,Pastagem,Baixo
Barrocas,2000,2903276,4863.827521,Pastagem,Baixo
Cabaceiras do Paraguaçu,2000,2904852,16476.525994,Pastagem,Baixo
Cachoeira,2000,2904902,4957.776162,Pastagem,Baixo
Candeal,2000,2906402,18497.750019,Pastagem,Baixo
Castro Alves,2000,2907301,27824.429023,Pastagem,Baixo
Conceição da Feira,2000,2908200,4848.928869,Pastagem,Baixo
Conceição do Coité,2000,2908408,30907.515927,Pastagem,Baixo
Cruz das Almas,2000,2909802,7055.883696,Pastagem,Baixo
Feira de Santana,2000,2910800,51821.098484,Pastagem,Baixo
Governador Mangabeira,2000,2911600,6996.311822,Pastagem,Baixo
Ichu,2000,2913309,3976.15088,Pastagem,Baixo
Ipecaetá,2000,2913804,22452.775954,Pastagem,Baixo
Ipirá,2000,2914000,233187.925713,Pastagem,Baixo
Itatim,2000,2916856,21620.665925,Pastagem,Baixo
Jaguaripe,2000,2917805,4.248927,Pastagem,Baixo
Maragogipe,2000,2920601,12556.866008,Pastagem,Baixo
Muritiba,2000,2922300,5950.812557,Pastagem,Baixo
Nazaré,2000,2922508,46.630642,Pastagem,Baixo
Pé de Serra,2000,2924058,41079.471593,Pastagem,Baixo
Rafael Jambeiro,2000,2925956,70410.743104,Pastagem,Baixo
Riachão do Jacuípe,2000,2926301,71879.313202,Pastagem,Baixo
Santa Bárbara,2000,2927507,8339.009444,Pastagem,Baixo
Santa Terezinha,2000,2928505,31974.859859,Pastagem,Baixo
Santo Estêvão,2000,2928802,21400.67113,Pastagem,Baixo
São Felipe,2000,2929107,3.337026,Pastagem,Baixo
São Félix,2000,2929008,5712.188374,Pastagem,Baixo
São Gonçalo dos Campos,2000,2929305,5875.430035,Pastagem,Baixo
Sapeaçu,2000,2929602,1800.861224,Pastagem,Baixo
Saubara,2000,2929750,46.816252,Pastagem,Baixo
Serra Preta,2000,2930402,42860.539918,Pastagem,Baixo
Serrinha,2000,2930501,10305.172105,Pastagem,Baixo
Tanquinho,2000,2931103,13490.391094,Pastagem,Baixo
Anguera,2010,2901502,15808.221808,Pastagem,Baixo
Antônio Cardoso,2010,2901700,25785.915682,Pastagem,Baixo
Barrocas,2010,2903276,4836.256147,Pastagem,Baixo
Cabaceiras do Paraguaçu,2010,2904852,17646.898458,Pastagem,Baixo
Cachoeira,2010,2904902,5416.393902,Pastagem,Baixo
Candeal,2010,2906402,19256.657078,Pastagem,Baixo
Castro Alves,2010,2907301,29236.365365,Pastagem,Baixo
Conceição da Feira,2010,2908200,5362.099922,Pastagem,Baixo
Conceição do Coité,2010,2908408,31110.736426,Pastagem,Baixo
Cruz das Almas,2010,2909802,7021.498423,Pastagem,Baixo
Feira de Santana,2010,2910800,58949.840511,Pastagem,Baixo
Governador Mangabeira,2010,2911600,7522.788846,Pastagem,Baixo
Ichu,2010,2913309,4852.796877,Pastagem,Baixo
Ipecaetá,2010,2913804,27320.699039,Pastagem,Baixo
Ipirá,2010,2914000,221392.195354,Pastagem,Baixo
Itatim,2010,2916856,21663.364788,Pastagem,Baixo
Jaguaripe,2010,2917805,3.859597,Pastagem,Baixo
Maragogipe,2010,2920601,14884.125845,Pastagem,Baixo
Muritiba,2010,2922300,6562.931524,Pastagem,Baixo
Nazaré,2010,2922508,48.750382,Pastagem,Baixo
Pé de Serra,2010,2924058,39352.039536,Pastagem,Baixo
Rafael Jambeiro,2010,2925956,75389.762338,Pastagem,Baixo
Riachão do Jacuípe,2010,2926301,76072.510844,Pastagem,Baixo
Santa Bárbara,2010,2927507,8299.078469,Pastagem,Baixo
Santa Terezinha,2010,2928505,32563.382468,Pastagem,Baixo
Santo Estêvão,2010,2928802,26216.083007,Pastagem,Baixo
São Felipe,2010,2929107,3.812707,Pastagem,Baixo
São Félix,2010,2929008,7119.202675,Pastagem,Baixo
São Gonçalo dos Campos,2010,2929305,6382.852098,Pastagem,Baixo
Sapeaçu,2010,2929602,1868.126854,Pastagem,Baixo
Saubara,2010,2929750,43.257056,Pastagem,Baixo
Serra Preta,2010,2930402,41623.621526,Pastagem,Baixo
Serrinha,2010,2930501,10632.680439,Pastagem,Baixo
Tanquinho,2010,2931103,15088.325348,Pastagem,Baixo
Anguera,2022,2901502,16614.788716,Pastagem,Baixo
Antônio Cardoso,2022,2901700,25102.593855,Pastagem,Baixo
Barrocas,2022,2903276,4944.522493,Pastagem,Baixo
Cabaceiras do Paraguaçu,2022,2904852,17123.463922,Pastagem,Baixo
Cachoeira,2022,2904902,3983.692102,Pastagem,Baixo
Candeal,2022,2906402,26756.701564,Pastagem,Baixo
Castro Alves,2022,2907301,30122.785018,Pastagem,Baixo
Conceição da Feira,2022,2908200,5534.595018,Pastagem,Baixo
Conceição do Coité,2022,2908408,32872.4401,Pastagem,Baixo
Cruz das Almas,2022,2909802,6482.691702,Pastagem,Baixo
Feira de Santana,2022,2910800,62686.079019,Pastagem,Baixo
Governador Mangabeira,2022,2911600,6884.752428,Pastagem,Baixo
Ichu,2022,2913309,4563.979863,Pastagem,Baixo
Ipecaetá,2022,2913804,28186.737881,Pastagem,Baixo
Ipirá,2022,2914000,253148.231192,Pastagem,Baixo
Itatim,2022,2916856,24776.926091,Pastagem,Baixo
Jaguaripe,2022,2917805,3.024822,Pastagem,Baixo
Maragogipe,2022,2920601,14260.098568,Pastagem,Baixo
Muritiba,2022,2922300,5867.7125,Pastagem,Baixo
Nazaré,2022,2922508,50.123594,Pastagem,Baixo
Pé de Serra,2022,2924058,48948.585585,Pastagem,Baixo
Rafael Jambeiro,2022,2925956,75903.741148,Pastagem,Baixo
Riachão do Jacuípe,2022,2926301,87802.250425,Pastagem,Baixo
Santa Bárbara,2022,2927507,10644.287123,Pastagem,Baixo
Santa Terezinha,2022,2928505,32349.768567,Pastagem,Baixo
Santo Estêvão,2022,2928802,24944.309221,Pastagem,Baixo
São Felipe,2022,2929107,3.779677,Pastagem,Baixo
São Félix,2022,2929008,6829.594894,Pastagem,Baixo
São Gonçalo dos Campos,2022,2929305,6277.352882,Pastagem,Baixo
Sapeaçu,2022,2929602,1582.409296,Pastagem,Baixo
Saubara,2022,2929750,47.657764,Pastagem,Baixo
Serra Preta,2022,2930402,48049.31678,Pastagem,Baixo
Serrinha,2022,2930501,9851.808713,Pastagem,Baixo
Tanquinho,2022,2931103,16653.327552,Pastagem,Baixo
Baixa Grande,2000,2902609,38653.755032,Pastagem,Médio
Boa Vista do Tupim,2000,2903805,110909.525309,Pastagem,Médio
Bonito,2000,2904050,4125.715413,Pastagem,Médio
Capela do Alto Alegre,2000,2906857,46600.073534,Pastagem,Médio
Capim Grosso,2000,2906873,779.047962,Pastagem,Médio
Gavião,2000,2911253,27148.400809,Pastagem,Médio
Iaçu,2000,2911907,93984.097138,Pastagem,Médio
Ibiquera,2000,2912608,40744.973088,Pastagem,Médio
Itaberaba,2000,2914703,104626.9339,Pastagem,Médio
Lajedinho,2000,2919009,54781.626226,Pastagem,Médio
Macajuba,2000,2919603,22503.745472,Pastagem,Médio
Mairi,2000,2920106,30474.689454,Pastagem,Médio
Maracás,2000,2920502,27112.605587,Pastagem,Médio
Marcionílio Souza,2000,2920809,57401.104857,Pastagem,Médio
Miguel Calmon,2000,2921203,11596.590181,Pastagem,Médio
Milagres,2000,2921302,3123.485479,Pastagem,Médio
Morro do Chapéu,2000,2921708,36832.0798,Pastagem,Médio
Mundo Novo,2000,2922102,26525.704047,Pastagem,Médio
Nova Fátima,2000,2922730,21415.486421,Pastagem,Médio
Nova Itarana,2000,2922805,730.234271,Pastagem,Médio
Pintadas,2000,2924652,45702.963824,Pastagem,Médio
Piritiba,2000,2924801,21943.18236,Pastagem,Médio
Planaltino,2000,2924900,15590.374852,Pastagem,Médio
Quixabeira,2000,2925931,5227.273811,Pastagem,Médio
Retirolândia,2000,2926103,9051.629251,Pastagem,Médio
Ruy Barbosa,2000,2927200,81059.466195,Pastagem,Médio
Santaluz,2000,2928000,12823.133769,Pastagem,Médio
São Domingos,2000,2928950,12576.513721,Pastagem,Médio
São José do Jacuípe,2000,2929370,20559.131939,Pastagem,Médio
Serrolândia,2000,2930600,4133.374009,Pastagem,Médio
Tapiramutá,2000,2931301,9688.008198,Pastagem,Médio
Utinga,2000,2932804,24064.525532,Pastagem,Médio
Valente,2000,2933000,11075.064941,Pastagem,Médio
Várzea da Roça,2000,2933059,28326.465261,Pastagem,Médio
Várzea do Poço,2000,2933109,7695.626854,Pastagem,Médio
Wagner,2000,2933406,18088.852304,Pastagem,Médio
Baixa Grande,2010,2902609,41019.064767,Pastagem,Médio
Boa Vista do Tupim,2010,2903805,121422.212482,Pastagem,Médio
Bonito,2010,2904050,5256.98872,Pastagem,Médio
